Date,Year,month,Reservoir A,Storage Change,Storage Gain,Moving Max from Start Date,Initial Collection to Storage,Forward 30-day Moving Minimum,Positive Delta S,Refill Collection,Total Collection to Storage,Regulatory Collection to Storage,Storage Loss,Cumulative Initial Collection Between Reg Collections,Remaining Cumulative Reg Collection,WD,WD from Storage,Regulatory WD
2020-03-20,2020,3,187910,-80.0,0.0,207560,0.0,186910.0,0.0,0.0,0.0,0.0,-80.0,0.0,1080.0,0.0,0.0,-80.0
2020-03-21,2020,3,187760,-150.0,0.0,207560,0.0,186910.0,0.0,0.0,0.0,0.0,-150.0,0.0,1000.0,0.0,0.0,-150.0
2020-03-22,2020,3,187610,-150.0,0.0,207560,0.0,186910.0,0.0,0.0,0.0,0.0,-150.0,0.0,850.0,0.0,0.0,-150.0
2020-03-23,2020,3,187550,-60.0,0.0,207560,0.0,186910.0,0.0,0.0,0.0,0.0,-60.0,0.0,700.0,0.0,0.0,-60.0
2020-03-24,2020,3,187520,-30.0,0.0,207560,0.0,186910.0,0.0,0.0,0.0,0.0,-30.0,0.0,640.0,0.0,0.0,-30.0
2020-03-25,2020,3,187700,180.0,180.0,207560,0.0,186910.0,0.0,0.0,0.0,180.0,0.0,0.0,790.0,0.0,0.0,0.0
2020-03-26,2020,3,187860,160.0,160.0,207560,0.0,186910.0,0.0,0.0,0.0,160.0,0.0,0.0,950.0,0.0,0.0,0.0
2020-03-27,2020,3,187820,-40.0,0.0,207560,0.0,186910.0,0.0,0.0,0.0,0.0,-40.0,0.0,950.0,0.0,0.0,-40.0
2020-03-28,2020,3,187700,-120.0,0.0,207560,0.0,186910.0,0.0,0.0,0.0,0.0,-120.0,0.0,910.0,0.0,0.0,-120.0
2020-03-29,2020,3,187520,-180.0,0.0,207560,0.0,186910.0,0.0,0.0,0.0,0.0,-180.0,0.0,790.0,0.0,0.0,-180.0
2020-03-30,2020,3,187460,-60.0,0.0,207560,0.0,186280.0,0.0,0.0,0.0,0.0,-60.0,0.0,610.0,0.0,0.0,-60.0
2020-03-31,2020,3,187270,-190.0,0.0,207560,0.0,184500.0,0.0,0.0,0.0,0.0,-190.0,0.0,550.0,0.0,0.0,-190.0
2020-04-01,2020,4,187060,-210.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-210.0,0.0,360.0,0.0,0.0,-210.0
2020-04-02,2020,4,187000,-60.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-60.0,0.0,150.0,0.0,0.0,-60.0
2020-04-03,2020,4,186960,-40.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-40.0,0.0,90.0,0.0,0.0,-40.0
2020-04-04,2020,4,186910,-50.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-50.0,0.0,50.0,0.0,0.0,-50.0
2020-04-05,2020,4,188060,1150.0,1150.0,207560,0.0,183700.0,0.0,0.0,0.0,1150.0,0.0,0.0,1150.0,0.0,0.0,0.0
2020-04-06,2020,4,189690,1630.0,1630.0,207560,0.0,183700.0,0.0,0.0,0.0,1630.0,0.0,0.0,2780.0,0.0,0.0,0.0
2020-04-07,2020,4,190420,730.0,730.0,207560,0.0,183700.0,0.0,0.0,0.0,730.0,0.0,0.0,3510.0,0.0,0.0,0.0
2020-04-08,2020,4,190740,320.0,320.0,207560,0.0,183700.0,0.0,0.0,0.0,320.0,0.0,0.0,3830.0,0.0,0.0,0.0
2020-04-09,2020,4,190930,190.0,190.0,207560,0.0,183700.0,0.0,0.0,0.0,190.0,0.0,0.0,4020.0,0.0,0.0,0.0
2020-04-10,2020,4,190400,-530.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-530.0,0.0,4020.0,0.0,0.0,-530.0
2020-04-11,2020,4,190420,20.0,20.0,207560,0.0,183700.0,0.0,0.0,0.0,20.0,0.0,0.0,3510.0,0.0,0.0,0.0
2020-04-12,2020,4,190310,-110.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-110.0,0.0,3510.0,0.0,0.0,-110.0
2020-04-13,2020,4,190500,190.0,190.0,207560,0.0,183700.0,0.0,0.0,0.0,190.0,0.0,0.0,3590.0,0.0,0.0,0.0
2020-04-14,2020,4,190670,170.0,170.0,207560,0.0,183700.0,0.0,0.0,0.0,170.0,0.0,0.0,3760.0,0.0,0.0,0.0
2020-04-15,2020,4,190650,-20.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-20.0,0.0,3760.0,0.0,0.0,-20.0
2020-04-16,2020,4,190460,-190.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-190.0,0.0,3740.0,0.0,0.0,-190.0
2020-04-17,2020,4,190760,300.0,300.0,207560,0.0,183700.0,0.0,0.0,0.0,300.0,0.0,0.0,3850.0,0.0,0.0,0.0
2020-04-18,2020,4,190860,100.0,100.0,207560,0.0,183700.0,0.0,0.0,0.0,100.0,0.0,0.0,3950.0,0.0,0.0,0.0
2020-04-19,2020,4,190420,-440.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-440.0,0.0,3950.0,0.0,0.0,-440.0
2020-04-20,2020,4,189970,-450.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-450.0,0.0,3510.0,0.0,0.0,-450.0
2020-04-21,2020,4,190120,150.0,150.0,207560,0.0,183700.0,0.0,0.0,0.0,150.0,0.0,0.0,3210.0,0.0,0.0,0.0
2020-04-22,2020,4,190420,300.0,300.0,207560,0.0,183700.0,0.0,0.0,0.0,300.0,0.0,0.0,3510.0,0.0,0.0,0.0
2020-04-23,2020,4,190590,170.0,170.0,207560,0.0,183700.0,0.0,0.0,0.0,170.0,0.0,0.0,3680.0,0.0,0.0,0.0
2020-04-24,2020,4,190520,-70.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-70.0,0.0,3680.0,0.0,0.0,-70.0
2020-04-25,2020,4,190200,-320.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-320.0,0.0,3610.0,0.0,0.0,-320.0
2020-04-26,2020,4,189560,-640.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-640.0,0.0,3290.0,0.0,0.0,-640.0
2020-04-27,2020,4,188010,-1550.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-1550.0,0.0,2650.0,0.0,0.0,-1550.0
2020-04-28,2020,4,186280,-1730.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-1730.0,0.0,1100.0,-630.0,-630.0,-1100.0
2020-04-29,2020,4,184500,-1780.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-1780.0,0.0,0.0,-1780.0,-1780.0,0.0
2020-04-30,2020,4,183700,-800.0,0.0,207560,0.0,183700.0,0.0,0.0,0.0,0.0,-800.0,0.0,0.0,-800.0,-800.0,0.0
2020-05-01,2020,5,184120,420.0,420.0,207560,0.0,184120.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-02,2020,5,184450,330.0,330.0,207560,0.0,184450.0,330.0,330.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-03,2020,5,184870,420.0,420.0,207560,0.0,184870.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,2020,5,185000,130.0,130.0,207560,0.0,185000.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-05,2020,5,185500,500.0,500.0,207560,0.0,185500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-06,2020,5,186010,510.0,510.0,207560,0.0,186010.0,510.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-07,2020,5,186470,460.0,460.0,207560,0.0,186470.0,460.0,460.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08,2020,5,186930,460.0,460.0,207560,0.0,186930.0,460.0,460.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-09,2020,5,187360,430.0,430.0,207560,0.0,187360.0,430.0,430.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-10,2020,5,187950,590.0,590.0,207560,0.0,187950.0,590.0,590.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,2020,5,188310,360.0,360.0,207560,0.0,188310.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-12,2020,5,188760,450.0,450.0,207560,0.0,188760.0,450.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-13,2020,5,189260,500.0,500.0,207560,0.0,189260.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-14,2020,5,189840,580.0,580.0,207560,0.0,189840.0,580.0,580.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15,2020,5,190440,600.0,600.0,207560,0.0,190440.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-16,2020,5,191080,640.0,640.0,207560,0.0,191080.0,640.0,640.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17,2020,5,191980,900.0,900.0,207560,0.0,191980.0,900.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18,2020,5,193550,1570.0,1570.0,207560,0.0,193550.0,1570.0,1570.0,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-19,2020,5,194330,780.0,780.0,207560,0.0,194330.0,780.0,780.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-20,2020,5,195170,840.0,840.0,207560,0.0,195170.0,840.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-21,2020,5,195930,760.0,760.0,207560,0.0,195930.0,760.0,760.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-22,2020,5,196780,850.0,850.0,207560,0.0,196780.0,850.0,850.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-23,2020,5,197210,430.0,430.0,207560,0.0,197210.0,430.0,430.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-24,2020,5,197890,680.0,680.0,207560,0.0,197890.0,680.0,680.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,2020,5,198390,500.0,500.0,207560,0.0,198390.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-26,2020,5,199090,700.0,700.0,207560,0.0,198900.0,510.0,510.0,510.0,190.0,0.0,0.0,190.0,0.0,0.0,0.0
2020-05-27,2020,5,199820,730.0,730.0,207560,0.0,198900.0,0.0,0.0,0.0,730.0,0.0,0.0,920.0,0.0,0.0,0.0
2020-05-28,2020,5,201100,1280.0,1280.0,207560,0.0,198900.0,0.0,0.0,0.0,1280.0,0.0,0.0,2200.0,0.0,0.0,0.0
2020-05-29,2020,5,201320,220.0,220.0,207560,0.0,198900.0,0.0,0.0,0.0,220.0,0.0,0.0,2420.0,0.0,0.0,0.0
2020-05-30,2020,5,201430,110.0,110.0,207560,0.0,198900.0,0.0,0.0,0.0,110.0,0.0,0.0,2530.0,0.0,0.0,0.0
2020-05-31,2020,5,200480,-950.0,0.0,207560,0.0,198900.0,0.0,0.0,0.0,0.0,-950.0,0.0,2530.0,0.0,0.0,-950.0
2020-06-01,2020,6,200020,-460.0,0.0,207560,0.0,198900.0,0.0,0.0,0.0,0.0,-460.0,0.0,1580.0,0.0,0.0,-460.0
2020-06-02,2020,6,199400,-620.0,0.0,207560,0.0,198900.0,0.0,0.0,0.0,0.0,-620.0,0.0,1120.0,0.0,0.0,-620.0
2020-06-03,2020,6,198900,-500.0,0.0,207560,0.0,198900.0,0.0,0.0,0.0,0.0,-500.0,0.0,500.0,0.0,0.0,-500.0
2020-06-04,2020,6,199090,190.0,190.0,207560,0.0,199090.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-05,2020,6,199360,270.0,270.0,207560,0.0,199360.0,270.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-06,2020,6,199530,170.0,170.0,207560,0.0,199530.0,170.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07,2020,6,199880,350.0,350.0,207560,0.0,199880.0,350.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,2020,6,200210,330.0,330.0,207560,0.0,200210.0,330.0,330.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09,2020,6,200410,200.0,200.0,207560,0.0,200410.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,2020,6,200460,50.0,50.0,207560,0.0,200460.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-11,2020,6,200540,80.0,80.0,207560,0.0,200520.0,60.0,60.0,60.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0
2020-06-12,2020,6,200520,-20.0,0.0,207560,0.0,200520.0,0.0,0.0,0.0,0.0,-20.0,0.0,20.0,0.0,0.0,-20.0
2020-06-13,2020,6,200630,110.0,110.0,207560,0.0,200630.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14,2020,6,200940,310.0,310.0,207560,0.0,200940.0,310.0,310.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,2020,6,201030,90.0,90.0,207560,0.0,201030.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-16,2020,6,201180,150.0,150.0,207560,0.0,201180.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17,2020,6,201300,120.0,120.0,207560,0.0,201300.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,2020,6,201540,240.0,240.0,207560,0.0,201540.0,240.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,2020,6,201830,290.0,290.0,207560,0.0,201830.0,290.0,290.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,2020,6,202090,260.0,260.0,207560,0.0,202050.0,220.0,220.0,220.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0
2020-06-21,2020,6,202200,110.0,110.0,207560,0.0,202050.0,0.0,0.0,0.0,110.0,0.0,0.0,150.0,0.0,0.0,0.0
2020-06-22,2020,6,202290,90.0,90.0,207560,0.0,202050.0,0.0,0.0,0.0,90.0,0.0,0.0,240.0,0.0,0.0,0.0
2020-06-23,2020,6,202200,-90.0,0.0,207560,0.0,202030.0,0.0,0.0,0.0,0.0,-90.0,0.0,240.0,0.0,0.0,-90.0
2020-06-24,2020,6,202070,-130.0,0.0,207560,0.0,202030.0,0.0,0.0,0.0,0.0,-130.0,0.0,150.0,0.0,0.0,-130.0
2020-06-25,2020,6,202180,110.0,110.0,207560,0.0,202030.0,0.0,0.0,0.0,110.0,0.0,0.0,130.0,0.0,0.0,0.0
2020-06-26,2020,6,202230,50.0,50.0,207560,0.0,202030.0,0.0,0.0,0.0,50.0,0.0,0.0,180.0,0.0,0.0,0.0
2020-06-27,2020,6,202290,60.0,60.0,207560,0.0,202030.0,0.0,0.0,0.0,60.0,0.0,0.0,240.0,0.0,0.0,0.0
2020-06-28,2020,6,202380,90.0,90.0,207560,0.0,202030.0,0.0,0.0,0.0,90.0,0.0,0.0,330.0,0.0,0.0,0.0
2020-06-29,2020,6,202470,90.0,90.0,207560,0.0,202030.0,0.0,0.0,0.0,90.0,0.0,0.0,420.0,0.0,0.0,0.0
2020-06-30,2020,6,202650,180.0,180.0,207560,0.0,201980.0,0.0,0.0,0.0,180.0,0.0,0.0,600.0,0.0,0.0,0.0
2020-07-01,2020,7,202520,-130.0,0.0,207560,0.0,201740.0,0.0,0.0,0.0,0.0,-130.0,0.0,600.0,0.0,0.0,-130.0
2020-07-02,2020,7,202430,-90.0,0.0,207560,0.0,201630.0,0.0,0.0,0.0,0.0,-90.0,0.0,470.0,0.0,0.0,-90.0
2020-07-03,2020,7,202560,130.0,130.0,207560,0.0,201630.0,0.0,0.0,0.0,130.0,0.0,0.0,510.0,0.0,0.0,0.0
2020-07-04,2020,7,202780,220.0,220.0,207560,0.0,201630.0,0.0,0.0,0.0,220.0,0.0,0.0,730.0,0.0,0.0,0.0
2020-07-05,2020,7,203140,360.0,360.0,207560,0.0,201630.0,0.0,0.0,0.0,360.0,0.0,0.0,1090.0,0.0,0.0,0.0
2020-07-06,2020,7,203100,-40.0,0.0,207560,0.0,201630.0,0.0,0.0,0.0,0.0,-40.0,0.0,1090.0,0.0,0.0,-40.0
2020-07-07,2020,7,202940,-160.0,0.0,207560,0.0,201450.0,0.0,0.0,0.0,0.0,-160.0,0.0,1050.0,0.0,0.0,-160.0
2020-07-08,2020,7,202940,0.0,0.0,207560,0.0,201320.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0
2020-07-09,2020,7,202780,-160.0,0.0,207560,0.0,201070.0,0.0,0.0,0.0,0.0,-160.0,0.0,890.0,0.0,0.0,-160.0
2020-07-10,2020,7,202670,-110.0,0.0,207560,0.0,200880.0,0.0,0.0,0.0,0.0,-110.0,0.0,730.0,0.0,0.0,-110.0
2020-07-11,2020,7,202630,-40.0,0.0,207560,0.0,200880.0,0.0,0.0,0.0,0.0,-40.0,0.0,620.0,0.0,0.0,-40.0
2020-07-12,2020,7,202630,0.0,0.0,207560,0.0,200790.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0
2020-07-13,2020,7,202400,-230.0,0.0,207560,0.0,200630.0,0.0,0.0,0.0,0.0,-230.0,0.0,580.0,0.0,0.0,-230.0
2020-07-14,2020,7,202180,-220.0,0.0,207560,0.0,200480.0,0.0,0.0,0.0,0.0,-220.0,0.0,350.0,0.0,0.0,-220.0
2020-07-15,2020,7,202200,20.0,20.0,207560,0.0,200300.0,0.0,0.0,0.0,20.0,0.0,0.0,150.0,0.0,0.0,0.0
2020-07-16,2020,7,202180,-20.0,0.0,207560,0.0,200060.0,0.0,0.0,0.0,0.0,-20.0,0.0,150.0,0.0,0.0,-20.0
2020-07-17,2020,7,202160,-20.0,0.0,207560,0.0,199930.0,0.0,0.0,0.0,0.0,-20.0,0.0,130.0,0.0,0.0,-20.0
2020-07-18,2020,7,202050,-110.0,0.0,207560,0.0,199530.0,0.0,0.0,0.0,0.0,-110.0,0.0,110.0,0.0,0.0,-110.0
2020-07-19,2020,7,202360,310.0,310.0,207560,0.0,199310.0,0.0,0.0,0.0,310.0,0.0,0.0,310.0,0.0,0.0,0.0
2020-07-20,2020,7,202250,-110.0,0.0,207560,0.0,199160.0,0.0,0.0,0.0,0.0,-110.0,0.0,310.0,0.0,0.0,-110.0
2020-07-21,2020,7,202160,-90.0,0.0,207560,0.0,199010.0,0.0,0.0,0.0,0.0,-90.0,0.0,200.0,0.0,0.0,-90.0
2020-07-22,2020,7,202030,-130.0,0.0,207560,0.0,198830.0,0.0,0.0,0.0,0.0,-130.0,0.0,110.0,-20.0,-20.0,-110.0
2020-07-23,2020,7,202140,110.0,110.0,207560,0.0,198660.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,0.0
2020-07-24,2020,7,202200,60.0,60.0,207560,0.0,198460.0,0.0,0.0,0.0,60.0,0.0,0.0,170.0,0.0,0.0,0.0
2020-07-25,2020,7,202320,120.0,120.0,207560,0.0,198150.0,0.0,0.0,0.0,120.0,0.0,0.0,290.0,0.0,0.0,0.0
2020-07-26,2020,7,202560,240.0,240.0,207560,0.0,197960.0,0.0,0.0,0.0,240.0,0.0,0.0,530.0,0.0,0.0,0.0
2020-07-27,2020,7,202360,-200.0,0.0,207560,0.0,197960.0,0.0,0.0,0.0,0.0,-200.0,0.0,530.0,0.0,0.0,-200.0
2020-07-28,2020,7,202140,-220.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-220.0,0.0,330.0,0.0,0.0,-220.0
2020-07-29,2020,7,201980,-160.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-160.0,0.0,110.0,-50.0,-50.0,-110.0
2020-07-30,2020,7,201740,-240.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,-240.0,-240.0,0.0
2020-07-31,2020,7,201630,-110.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-110.0,0.0,0.0,-110.0,-110.0,0.0
2020-08-01,2020,8,201780,150.0,150.0,207560,0.0,197760.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0,0.0,0.0,0.0
2020-08-02,2020,8,201720,-60.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-60.0,0.0,150.0,0.0,0.0,-60.0
2020-08-03,2020,8,201890,170.0,170.0,207560,0.0,197760.0,0.0,0.0,0.0,170.0,0.0,0.0,260.0,0.0,0.0,0.0
2020-08-04,2020,8,201670,-220.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-220.0,0.0,260.0,0.0,0.0,-220.0
2020-08-05,2020,8,201450,-220.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-220.0,0.0,40.0,-180.0,-180.0,-40.0
2020-08-06,2020,8,201320,-130.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-130.0,0.0,0.0,-130.0,-130.0,0.0
2020-08-07,2020,8,201070,-250.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-250.0,0.0,0.0,-250.0,-250.0,0.0
2020-08-08,2020,8,200880,-190.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-190.0,0.0,0.0,-190.0,-190.0,0.0
2020-08-09,2020,8,200880,0.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,2020,8,200790,-90.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-90.0,0.0,0.0,-90.0,-90.0,0.0
2020-08-11,2020,8,200630,-160.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-160.0,0.0,0.0,-160.0,-160.0,0.0
2020-08-12,2020,8,200480,-150.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,-150.0,-150.0,0.0
2020-08-13,2020,8,200300,-180.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-180.0,0.0,0.0,-180.0,-180.0,0.0
2020-08-14,2020,8,200060,-240.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,-240.0,-240.0,0.0
2020-08-15,2020,8,199930,-130.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-130.0,0.0,0.0,-130.0,-130.0,0.0
2020-08-16,2020,8,199530,-400.0,0.0,207560,0.0,197760.0,0.0,0.0,0.0,0.0,-400.0,0.0,0.0,-400.0,-400.0,0.0
2020-08-17,2020,8,199310,-220.0,0.0,207560,0.0,197340.0,0.0,0.0,0.0,0.0,-220.0,0.0,0.0,-220.0,-220.0,0.0
2020-08-18,2020,8,199160,-150.0,0.0,207560,0.0,196690.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,-150.0,-150.0,0.0
2020-08-19,2020,8,199010,-150.0,0.0,207560,0.0,196190.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,-150.0,-150.0,0.0
2020-08-20,2020,8,198830,-180.0,0.0,207560,0.0,196190.0,0.0,0.0,0.0,0.0,-180.0,0.0,0.0,-180.0,-180.0,0.0
2020-08-21,2020,8,198660,-170.0,0.0,207560,0.0,196190.0,0.0,0.0,0.0,0.0,-170.0,0.0,0.0,-170.0,-170.0,0.0
2020-08-22,2020,8,198460,-200.0,0.0,207560,0.0,196190.0,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,-200.0,-200.0,0.0
2020-08-23,2020,8,198150,-310.0,0.0,207560,0.0,196190.0,0.0,0.0,0.0,0.0,-310.0,0.0,0.0,-310.0,-310.0,0.0
2020-08-24,2020,8,197960,-190.0,0.0,207560,0.0,196190.0,0.0,0.0,0.0,0.0,-190.0,0.0,0.0,-190.0,-190.0,0.0
2020-08-25,2020,8,197980,20.0,20.0,207560,0.0,196190.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0
2020-08-26,2020,8,197760,-220.0,0.0,207560,0.0,196190.0,0.0,0.0,0.0,0.0,-220.0,0.0,20.0,-200.0,-200.0,-20.0
2020-08-27,2020,8,198090,330.0,330.0,207560,0.0,196190.0,0.0,0.0,0.0,330.0,0.0,0.0,330.0,0.0,0.0,0.0
2020-08-28,2020,8,198540,450.0,450.0,207560,0.0,196190.0,0.0,0.0,0.0,450.0,0.0,0.0,780.0,0.0,0.0,0.0
2020-08-29,2020,8,198940,400.0,400.0,207560,0.0,196190.0,0.0,0.0,0.0,400.0,0.0,0.0,1180.0,0.0,0.0,0.0
2020-08-30,2020,8,199380,440.0,440.0,207560,0.0,196190.0,0.0,0.0,0.0,440.0,0.0,0.0,1620.0,0.0,0.0,0.0
2020-08-31,2020,8,199600,220.0,220.0,207560,0.0,196190.0,0.0,0.0,0.0,220.0,0.0,0.0,1840.0,0.0,0.0,0.0
2020-09-01,2020,9,199580,-20.0,0.0,207560,0.0,196190.0,0.0,0.0,0.0,0.0,-20.0,0.0,1840.0,0.0,0.0,-20.0
2020-09-02,2020,9,199600,20.0,20.0,207560,0.0,196190.0,0.0,0.0,0.0,20.0,0.0,0.0,1840.0,0.0,0.0,0.0
2020-09-03,2020,9,199600,0.0,0.0,207560,0.0,196190.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.0,0.0,0.0,0.0
2020-09-04,2020,9,199600,0.0,0.0,207560,0.0,196190.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.0,0.0,0.0,0.0
2020-09-05,2020,9,199620,20.0,20.0,207560,0.0,196040.0,0.0,0.0,0.0,20.0,0.0,0.0,1860.0,0.0,0.0,0.0
2020-09-06,2020,9,199600,-20.0,0.0,207560,0.0,195730.0,0.0,0.0,0.0,0.0,-20.0,0.0,1860.0,0.0,0.0,-20.0
2020-09-07,2020,9,199600,0.0,0.0,207560,0.0,195430.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.0,0.0,0.0,0.0
2020-09-08,2020,9,199360,-240.0,0.0,207560,0.0,195150.0,0.0,0.0,0.0,0.0,-240.0,0.0,1840.0,0.0,0.0,-240.0
2020-09-09,2020,9,199290,-70.0,0.0,207560,0.0,194760.0,0.0,0.0,0.0,0.0,-70.0,0.0,1600.0,0.0,0.0,-70.0
2020-09-10,2020,9,199250,-40.0,0.0,207560,0.0,194430.0,0.0,0.0,0.0,0.0,-40.0,0.0,1530.0,0.0,0.0,-40.0
2020-09-11,2020,9,199200,-50.0,0.0,207560,0.0,194070.0,0.0,0.0,0.0,0.0,-50.0,0.0,1490.0,0.0,0.0,-50.0
2020-09-12,2020,9,198940,-260.0,0.0,207560,0.0,193720.0,0.0,0.0,0.0,0.0,-260.0,0.0,1440.0,0.0,0.0,-260.0
2020-09-13,2020,9,198590,-350.0,0.0,207560,0.0,193400.0,0.0,0.0,0.0,0.0,-350.0,0.0,1180.0,0.0,0.0,-350.0
2020-09-14,2020,9,198000,-590.0,0.0,207560,0.0,193050.0,0.0,0.0,0.0,0.0,-590.0,0.0,830.0,0.0,0.0,-590.0
